author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/303219730/,Новосибирск,sale,flat,2,29,1,37.8,-1,0,7700000,Заельцовский,,6,Заельцовская,Русское солнце ЖК
Флиппинг со вкусом,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/301243721/,Новосибирск,sale,flat,18,26,2,40.0,-1,0,7199000,Заельцовский,Светлановская ,52,Заельцовская,Чкалов
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/302366062/,Новосибирск,sale,flat,2,18,3,86.04,-1,0,8990000,Заельцовский, Аэропорт,88,Заельцовская,Авиатор
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/303023403/,Новосибирск,sale,flat,8,17,1,37.5,-1,0,6340000,Заельцовский, Аэропорт,49/1,Заельцовская,Нормандия-Неман
Флиппинг со вкусом,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/301243570/,Новосибирск,sale,flat,13,25,1,30.0,-1,0,5990000,Заельцовский, Галущака,15,Гагаринская,на Галущака
Концерн Сибирь,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/297540341/,Новосибирск,sale,flat,4,17,1,41.8,-1,0,3590000,Ленинский, Забалуева,90,Площадь Маркса,Радуга Сибири
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/303023509/,Новосибирск,sale,flat,2,12,1,28.0,-1,0,4400000,Калининский, Декоративный Питомник,16/4,Заельцовская,Дежнёв
Флиппинг со вкусом,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/303748749/,Новосибирск,sale,flat,2,19,1,31.0,-1,0,4950000,Кировский, Сибиряков-Гвардейцев,44/7,Площадь Маркса,"по ул. Сибиряков-Гвардейцев, 44/7"
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/296734032/,Новосибирск,sale,flat,5,5,3,75.0,-1,0,5500000,Дзержинский,Республиканская ,12,Березовая Роща,
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/303136360/,Новосибирск,sale,flat,10,17,2,41.7,-1,0,7320000,Октябрьский,,,,мкр. Европейский Берег
Strizhi trade-in,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/294865390/,Новосибирск,sale,flat,12,18,2,41.3,-1,0,4550000,Кировский,Бронная ,22,Площадь Маркса,Семейный квартал
ИнтерАктив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/303676156/,Новосибирск,sale,flat,4,15,2,48.0,-1,0,8300000,Октябрьский, Владимира Заровного,40,Речной вокзал,мкр. Европейский Берег
БЭЛ Девелопмент,developer,https://novosibirsk.cian.ru/sale/flat/302431901/,Новосибирск,sale,flat,7,14,2,45.1,-1,0,13159684,Центральный, Чаплыгина,54,,Комплекс клубных резиденций Маяковский
Флиппинг со вкусом,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/301244221/,Новосибирск,sale,flat,2,24,2,38.0,-1,0,7200000,Заельцовский,Сухарная ,96/3,Площадь Гарина-Михайловского,Сосны
VERAESTATE,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/300421886/,Новосибирск,sale,flat,16,17,2,61.6,-1,0,4850000,Кировский, Петухова,14,Площадь Маркса,Кировский
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/301362532/,Новосибирск,sale,flat,2,17,1,24.2,-1,0,5450000,Октябрьский,,,,мкр. Европейский Берег
Всем Квартиру,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/280228900/,Новосибирск,sale,flat,22,24,2,61.23,-1,0,9600000,Заельцовский, Галущака,15,Гагаринская,на Галущака
Strizhi trade-in,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/292911933/,Новосибирск,sale,flat,15,22,1,43.4,-1,0,5770000,Кировский,Тульская ,76,Студенческая,Я-Маяковский
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/302888251/,Новосибирск,sale,flat,3,4,2,44.5,-1,0,7800000,Заельцовский,Анжерская ,,Заельцовская,Новелла
Все Новые Дома,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/302463904/,Новосибирск,sale,flat,12,14,1,45.0,-1,0,10500000,Заельцовский,Красный проспект,165/2,Заельцовская,Дом на Красном
Strizhi trade-in,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/303096987/,Новосибирск,sale,flat,3,10,3,80.3,-1,0,5700000,Октябрьский, В. Высоцкого,3,Золотая Нива,
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/300732115/,Новосибирск,sale,flat,5,11,2,39.53,-1,0,8810000,Октябрьский,Зыряновская ,53с,,На Декабристов
Strizhi trade-in,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/302061773/,Новосибирск,sale,flat,11,17,3,59.9,-1,0,8820000,Заельцовский, Аэропорт,49,Заельцовская,
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/294656241/,Новосибирск,sale,flat,4,15,4,133.19,-1,0,44000000,Заельцовский, Тимирязева,97,Заельцовская,Бульварный переулок
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/302888234/,Новосибирск,sale,flat,2,4,1,42.0,-1,0,7400000,Заельцовский,Анжерская ,,Заельцовская,Новелла
Всем Квартиру,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/290990422/,Новосибирск,sale,flat,13,24,1,40.7,-1,0,4600000,Кировский, Петухова,162,Площадь Маркса,Матрешкин двор
ИнтерАктив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/301991683/,Новосибирск,sale,flat,3,7,1,35.0,-1,0,3300000,Кировский, Петухова,6/4,Площадь Маркса,На Петухова (ЖСК)
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/303739836/,Новосибирск,sale,flat,8,11,1,39.53,-1,0,9290000,Октябрьский,Зыряновская ,53с,,На Декабристов
ИП Павлова И. В.,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/294355949/,Новосибирск,sale,flat,6,29,1,44.52,-1,0,6500000,Заельцовский,Сухарная ,105/1,Площадь Гарина-Михайловского,Бирюзовая жемчужина-2
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/300225192/,Новосибирск,sale,flat,15,17,3,78.32,-1,0,11330000,Центральный,,,Гагаринская,Мылзавод ЖК
Строительное управление Западное,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/300910460/,Новосибирск,sale,flat,4,12,1,40.0,-1,0,3499000,Октябрьский, Виталия Потылицына,7,Золотая Нива,Плющихинский
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/302887687/,Новосибирск,sale,flat,1,17,3,80.0,-1,0,11000000,Заельцовский, Лобачевского,53/2,Заельцовская,Рафинад
Редфилд,developer,https://novosibirsk.cian.ru/sale/flat/301332830/,Новосибирск,sale,flat,2,24,2,46.63,-1,0,7400000,Октябрьский,Ленинградская ,104,Октябрьская,For Stars
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/304037892/,Новосибирск,sale,flat,8,17,1,28.0,-1,0,3500000,Кировский, Сибиряков-Гвардейцев,53/10,Площадь Маркса,Цветной бульвар
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/303219715/,Новосибирск,sale,flat,5,29,3,52.3,-1,0,10050000,Заельцовский,,6,Заельцовская,Русское солнце ЖК
Всем Квартиру,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/298120154/,Новосибирск,sale,flat,4,9,1,28.5,-1,0,3500000,Ленинский,Путевая ,17,Студенческая,
Стрижи,developer,https://novosibirsk.cian.ru/sale/flat/302888171/,Новосибирск,sale,flat,11,17,3,59.9,-1,0,8820000,Заельцовский, Аэропорт,49,Заельцовская,Нормандия-Неман
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/294492386/,Новосибирск,sale,flat,1,9,1,32.2,-1,0,3500000,Ленинский,Широкая ,127,Площадь Маркса,
Редфилд,developer,https://novosibirsk.cian.ru/sale/flat/294819506/,Новосибирск,sale,flat,11,24,1,27.41,-1,0,5600000,Октябрьский,Ленинградская ,104,Октябрьская,For Stars
Новый Мир,developer,https://novosibirsk.cian.ru/sale/flat/301251792/,Новосибирск,sale,flat,6,20,2,48.5,-1,0,9200000,Заельцовский,,,Заельцовская,Оскар ЖК
ИнтерАктив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/299229742/,Новосибирск,sale,flat,5,5,2,39.6,-1,0,3550000,Дзержинский, Авиастроителей,1/1,Березовая Роща,
Новый Мир,developer,https://novosibirsk.cian.ru/sale/flat/298262997/,Новосибирск,sale,flat,9,20,1,39.9,-1,0,9100000,Заельцовский,,,Заельцовская,Оскар ЖК
Оксана Карпец,realtor,https://novosibirsk.cian.ru/sale/flat/304367343/,Новосибирск,sale,flat,10,17,1,31.1,-1,0,3627000,Ленинский, Связистов,162к2с,Площадь Маркса,Азимут
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/299237286/,Новосибирск,sale,flat,10,17,3,69.9,-1,0,10160000,Октябрьский,,,,мкр. Европейский Берег
Концерн Сибирь,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/300130512/,Новосибирск,sale,flat,4,17,1,37.5,-1,0,3650000,Ленинский, Забалуева,92,Площадь Маркса,Радуга Сибири
Астон. Стройтрест 43,developer,https://novosibirsk.cian.ru/sale/flat/296318062/,Новосибирск,sale,flat,4,26,2,47.96,-1,0,5580000,Кировский, Аникина,6,Студенческая,Астон. Шесть звёзд
Strizhi trade-in,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/301099879/,Новосибирск,sale,flat,1,18,1,39.0,-1,0,3650000,Кировский, Виктора Уса,13,Площадь Маркса,
ТДСК,developer,https://novosibirsk.cian.ru/sale/flat/303001905/,Новосибирск,sale,flat,16,17,2,58.61,-1,0,6000000,Ленинский,Междуреченская ,7/1,Площадь Ленина,Аквамарин
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/301559013/,Новосибирск,sale,flat,6,18,1,37.7,-1,0,3700000,Первомайский, Одоевского,1/10,Речной вокзал,
БЭЛ Девелопмент,developer,https://novosibirsk.cian.ru/sale/flat/302431818/,Новосибирск,sale,flat,3,14,3,64.9,-1,0,15404015,Центральный, Чаплыгина,54,,Комплекс клубных резиденций Маяковский
Новактив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/287813096/,Новосибирск,sale,flat,16,17,1,32.1,-1,0,3700000,Кировский, Александра Чистякова,22/2,Площадь Маркса,Акварельный 3.0
Астон. Стройтрест 43,developer,https://novosibirsk.cian.ru/sale/flat/302124428/,Новосибирск,sale,flat,13,26,1,40.87,-1,0,5510000,Кировский, Аникина,6,Студенческая,Астон. Шесть звёзд
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/299693959/,Новосибирск,sale,flat,10,11,1,32.3,-1,0,3800000,Ленинский,Спортивная ,27,Площадь Маркса,Чистая слобода
ТДСК,developer,https://novosibirsk.cian.ru/sale/flat/303001773/,Новосибирск,sale,flat,15,17,1,34.65,-1,0,4000000,Ленинский,Междуреченская ,7/1,Площадь Ленина,Аквамарин
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/300714805/,Новосибирск,sale,flat,6,19,1,43.0,-1,0,3800000,Первомайский, Твардовского,22/3,Речной вокзал,
Новактив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/293235798/,Новосибирск,sale,flat,8,12,4,75.9,-1,0,6660000,Ленинский, Немировича-Данченко,2/1,Площадь Маркса,
ID 96134305,homeowner,https://novosibirsk.cian.ru/sale/flat/304261169/,Новосибирск,sale,flat,4,5,2,42.6,-1,0,7550000,Центральный, Мичурина,37,Гагаринская,
